date,id,habitat,site,video.file,time,species,tl,bite_on,bites
5.12.17,12,Crest,Bird,GP080001,,Ecsenius stictus,3,Propagules,68
5.12.17,12,Crest,Bird,GP080001,,Ecsenius stictus,3,Turf,58
5.12.17,12,Crest,Bird,GP080001,,Ecsenius stictus,3,Propagules,18
5.12.17,12,Crest,Bird,GP080001,,Ecsenius stictus,3,Turf,8
5.12.17,14,Crest,Bird,GOPR0001,0:26:16,Ecsenius stictus,3,Turf,62
5.12.17,14,Crest,Bird,GOPR0001,,Ecsenius stictus,4,Turf,25
5.12.17,14,Crest,Bird,GOPR0001,,Ecsenius stictus,3,Propagules,38
5.12.17,14,Crest,Bird,GOPR0001,,Ecsenius stictus,4,Propagules,30
5.12.17,14,Crest,Bird,GP010001,0:26:16,Ecsenius stictus,4,Propagules,24
5.12.17,14,Crest,Bird,GP010001,,Ecsenius stictus,3,Propagules,39
5.12.17,14,Crest,Bird,GP010001,,Ecsenius stictus,3,Turf,3
5.12.17,14,Crest,Bird,GP010001,,Ecsenius stictus,4,Turf,15
5.12.17,14,Crest,Bird,GP010001,,Ecsenius stictus,5,Propagules,32
5.12.17,14,Crest,Bird,GP010001,,Ecsenius stictus,3,Turf,12
5.12.17,14,Crest,Bird,GP010001,,Ecsenius stictus,5,Propagules,58
5.12.17,14,Crest,Bird,GP010001,,Ecsenius stictus,5,Propagules,34
5.12.17,14,Crest,Bird,GP010001,,Ecsenius stictus,4,Turf,30
5.12.17,14,Crest,Bird,GP010001,,Ecsenius stictus,3,Propagules,45
5.12.17,14,Crest,Bird,GP020001,0:26:16,Ecsenius stictus,4,Turf,20
5.12.17,14,Crest,Bird,GP020001,,Ecsenius stictus,3,Turf,41
5.12.17,14,Crest,Bird,GP020001,,Ecsenius stictus,3,Turf,36
5.12.17,14,Crest,Bird,GP020001,,Ecsenius stictus,3,Propagules,14
5.12.17,14,Crest,Bird,GP020001,,Ecsenius stictus,3,Turf,40
5.12.17,14,Crest,Bird,GP030001,0:26:16,Ecsenius stictus,3,Propagules,12
5.12.17,14,Crest,Bird,GP030001,,Ecsenius stictus,3,Turf,7
5.12.17,14,Crest,Bird,GP040001,0:26:16,Pomacentrus wardi,6,Turf,1
5.12.17,14,Crest,Bird,GP040001,,Ctenochaetus striatus,12,Propagules,1
5.12.17,14,Crest,Bird,GP040001,,Ecsenius stictus,3,Propagules,13
5.12.17,14,Crest,Bird,GP050001,0:26:16,Ecsenius stictus,3,Turf,7
5.12.17,14,Crest,Bird,GP060001,0:26:16,Ecsenius stictus,3,Propagules,28
5.12.17,14,Crest,Bird,GP060001,,Pomacentrus wardi,3,Propagules,2
5.12.17,14,Crest,Bird,GP070001,0:26:16,Ecsenius stictus,3,Propagules,13
5.12.17,14,Crest,Bird,GP070001,,Ecsenius stictus,3,Turf,2
5.12.17,14,Crest,Bird,GP070001,,Ecsenius stictus,3,Turf,11
5.12.17,14,Crest,Bird,GP080001,0:26:16,,,,
5.12.17,15,Crest,Bird,GOPR7362,0:26:31,Ctenochaetus striatus,12,Propagules,1
5.12.17,15,Crest,Bird,GOPR7362,,Ecsenius stictus,2,Propagules,2
5.12.17,15,Crest,Bird,GP017362,0:26:31,Ecsenius stictus,2,Turf,66
5.12.17,15,Crest,Bird,GP027362,0:26:31,Ecsenius stictus,2,Propagules,27
5.12.17,15,Crest,Bird,GP027362,,Ctenochaetus striatus,12,Turf,7
5.12.17,15,Crest,Bird,GP027362,,Ecsenius stictus,2,Turf,42
5.12.17,15,Crest,Bird,GP027362,,Ctenochaetus striatus,12,Propagules,8
5.12.17,15,Crest,Bird,GP037362,0:26:31,Ecsenius stictus,2,Turf,75
5.12.17,15,Crest,Bird,GP037362,,Ctenochaetus striatus,12,Propagules,2
5.12.17,15,Crest,Bird,GP037362,,Ecsenius stictus,2,Propagules,9
5.12.17,15,Crest,Bird,GP047362,0:26:31,Ecsenius stictus,2,Turf,9
5.12.17,15,Crest,Bird,GP047362,,Ecsenius stictus,3,Propagules,4
5.12.17,15,Crest,Bird,GP047362,,Ecsenius stictus,3,Turf,23
5.12.17,15,Crest,Bird,GP047362,,Ecsenius stictus,3,Propagules,21
5.12.17,15,Crest,Bird,GP047362,,Ctenochaetus striatus,12,Propagules,3
5.12.17,15,Crest,Bird,GP047362,,Ctenochaetus striatus,12,Turf,5
5.12.17,15,Crest,Bird,GP047362,,Ecsenius stictus,3,Propagules,73
5.12.17,15,Crest,Bird,GP047362,,Ecsenius stictus,3,Turf,36
5.12.17,15,Crest,Bird,GP047362,,Ecsenius stictus,3,Propagules,35
5.12.17,15,Crest,Bird,GP047362,,Ecsenius stictus,3,Turf,19
5.12.17,15,Crest,Bird,GP047362,,Ecsenius stictus,3,Turf,23
5.12.17,15,Crest,Bird,GP047362,,Ecsenius stictus,3,Propagules,34
5.12.17,15,Crest,Bird,GP057362,0:26:31,Ecsenius stictus,3,Propagules,63
5.12.17,15,Crest,Bird,GP057362,,Ctenochaetus striatus,12,Turf,2
5.12.17,15,Crest,Bird,GP057362,,Ecsenius stictus,3,Turf,28
5.12.17,15,Crest,Bird,GP057362,,Ecsenius stictus,3,Propagules,27
5.12.17,15,Crest,Bird,GP057362,,Ecsenius stictus,3,Propagules,37
5.12.17,15,Crest,Bird,GP057362,,Ecsenius stictus,3,Turf,19
5.12.17,15,Crest,Bird,GP057362,,Ctenochaetus striatus,12,Propagules,10
5.12.17,15,Crest,Bird,GP057362,,Ecsenius stictus,3,Propagules,57
5.12.17,15,Crest,Bird,GP057362,,Ecsenius stictus,3,Turf,38
5.12.17,15,Crest,Bird,GP057362,,Ecsenius stictus,3,Turf,23
5.12.17,15,Crest,Bird,GP057362,,Ctenochaetus striatus,12,Turf,6
5.12.17,15,Crest,Bird,GP057362,,Acanthurus nigrofuscus,11,Propagules,3
5.12.17,15,Crest,Bird,GP057362,,Ecsenius stictus,3,Propagules,72
5.12.17,15,Crest,Bird,GP057362,,Ecsenius stictus,3,Turf,21
5.12.17,15,Crest,Bird,GP067362,0:26:31,Ecsenius stictus,3,Turf,68
5.12.17,15,Crest,Bird,GP067362,,Ecsenius stictus,3,Propagules,59
5.12.17,15,Crest,Bird,GP067362,,Ctenochaetus striatus,12,Turf,1
5.12.17,15,Crest,Bird,GP067362,,Ctenochaetus striatus,12,Propagules,3
5.12.17,15,Crest,Bird,GP067362,,Ecsenius stictus,3,Turf,150
5.12.17,15,Crest,Bird,GP067362,,Ecsenius stictus,3,Propagules,113
5.12.17,15,Crest,Bird,GP077362,0:23:00,Ecsenius stictus,3,Turf,98
5.12.17,15,Crest,Bird,GP077362,,Ecsenius stictus,3,Propagules,69
5.12.17,15,Crest,Bird,GP077362,,Ecsenius stictus,2,Turf,43
5.12.17,15,Crest,Bird,GP077362,,Ecsenius stictus,2,Turf,12
5.12.17,15,Crest,Bird,GP077362,,Ecsenius stictus,2,Propagules,59
5.12.17,15,Crest,Bird,GP077362,,Ecsenius stictus,2,Turf,59
5.12.17,15,Crest,Bird,GP077362,,Ecsenius stictus,2,Turf,22
5.12.17,16,Crest,South,GOPR0050,0:26:31,Ecsenius stictus,4,Propagules,44
5.12.17,16,Crest,South,GOPR0050,,Ctenochaetus striatus,12,Propagules,4
5.12.17,16,Crest,South,GOPR0050,,Ctenochaetus striatus,12,Turf,4
5.12.17,16,Crest,South,GOPR0050,,Ecsenius stictus,4,Turf,2
5.12.17,16,Crest,South,GP010050,0:26:31,Ecsenius stictus,3,Propagules,47
5.12.17,16,Crest,South,GP010050,,Ctenochaetus striatus,10,Turf,5
5.12.17,16,Crest,South,GP020050,0:26:31,Ecsenius stictus,3,Propagules,6
5.12.17,16,Crest,South,GP020050,,Ecsenius stictus,3,Turf,34
5.12.17,16,Crest,South,GP030050,0:26:31,Ecsenius stictus,3,Propagules,33
5.12.17,16,Crest,South,GP030050,,Ecsenius stictus,3,Turf,20
5.12.17,16,Crest,South,GP040050,0:26:31,Ecsenius stictus,3,Turf,24
5.12.17,16,Crest,South,GP040050,,Pomacentrus chrysurus,6,Turf,2
5.12.17,16,Crest,South,GP040050,,Ecsenius stictus,3,Propagules,8
5.12.17,16,Crest,South,GP050050,0:26:31,Ctenochaetus striatus,10,Turf,3
5.12.17,16,Crest,South,GP050050,,Ecsenius stictus,3,Propagules,20
5.12.17,16,Crest,South,GP050050,,Ecsenius stictus,3,Turf,16
5.12.17,16,Crest,South,GP060050,0:26:31,Ecsenius stictus,3,Propagules,16
5.12.17,16,Crest,South,GP060050,,Ecsenius stictus,3,Turf,12
5.12.17,16,Crest,South,GP070050,0:26:31,Ecsenius stictus,3,Propagules,12
5.12.17,16,Crest,South,GP080050,0:11:25,Ctenochaetus striatus,14,Turf,4
5.12.17,17,Crest,South,GOPR0001,0:26:14,Ecsenius stictus,3,Turf,32
5.12.17,17,Crest,South,GOPR0001,,Ecsenius stictus,3,Propagules,8
5.12.17,17,Crest,South,GOPR0001,,Ecsenius stictus,2,Turf,45
5.12.17,17,Crest,South,GP010001,0:26:14,Ecsenius stictus,3,Turf,27
5.12.17,17,Crest,South,GP010001,,Ecsenius stictus,3,Propagules,5
5.12.17,17,Crest,South,GP020001,0:26:14,Ecsenius stictus,2,Turf,17
5.12.17,17,Crest,South,GP020001,,Ecsenius stictus,2,Propagules,7
5.12.17,17,Crest,South,GP030001,0:26:14,Ecsenius stictus,2,Turf,35
5.12.17,17,Crest,South,GP040001,0:26:14,Ecsenius stictus,2,Turf,51
5.12.17,17,Crest,South,GP040001,,Ecsenius stictus,2,Propagules,88
5.12.17,17,Crest,South,GP040001,,Ecsenius stictus,2,Turf,39
5.12.17,17,Crest,South,GP040001,,Ecsenius stictus,2,Propagules,46
5.12.17,17,Crest,South,GP050001,0:26:14,Ecsenius stictus,2,Propagules,33
5.12.17,17,Crest,South,GP050001,,Ecsenius stictus,2,Turf,41
5.12.17,17,Crest,South,GP060001,0:26:14,Ecsenius stictus,2,Turf,29
5.12.17,17,Crest,South,GP060001,,Ecsenius stictus,2,Propagules,7
5.12.17,17,Crest,South,GP070001,0:26:14,Ecsenius stictus,2,Propagules,9
5.12.17,17,Crest,South,GP070001,,Ecsenius stictus,2,Turf,2
5.12.17,17,Crest,South,GP070001,,Ecsenius bicolor,4,Propagules,14
5.12.17,17,Crest,South,GP080001,0:02:21,Ecsenius stictus,2,Propagules,8
5.12.17,18,Crest,South,GOPR0146,0:26:14,,,,
5.12.17,18,Crest,South,GP010146,0:26:14,Ecsenius stictus,3,Turf,24
5.12.17,18,Crest,South,GP010146,,Ecsenius stictus,3,Propagules,130
5.12.17,18,Crest,South,GP010146,,Ecsenius stictus,2,Propagules,5
5.12.17,18,Crest,South,GP020146,0:26:14,Ecsenius stictus,3,Propagules,129
5.12.17,18,Crest,South,GP020146,,Ecsenius stictus,3,Turf,8
5.12.17,18,Crest,South,GP020146,,Pomacentrus wardi,3,Turf,2
5.12.17,18,Crest,South,GP020146,,Ecsenius stictus,3,Propagules,17
5.12.17,18,Crest,South,GP020146,,Ecsenius stictus,3,Propagules,26
5.12.17,18,Crest,South,GP030146,0:26:14,Ecsenius stictus,3,Propagules,3
5.12.17,18,Crest,South,GP030146,,Ecsenius stictus,3,Turf,2
5.12.17,18,Crest,South,GP030146,,Ecsenius stictus,3,Propagules,59
5.12.17,18,Crest,South,GP030146,,Pomacentrus wardi,3,Turf,2
5.12.17,18,Crest,South,GP040146,0:26:14,Pomacentrus wardi,3,Propagules,7
5.12.17,18,Crest,South,GP050146,0:26:14,Pomacentrus wardi,3,Propagules,3
5.12.17,18,Crest,South,GP050146,,Ecsenius stictus,3,Turf,25
5.12.17,18,Crest,South,GP060146,0:26:14,Pomacentrus wardi,3,Turf,2
5.12.17,18,Crest,South,GP060146,,Pomacentrus wardi,3,Propagules,3
5.12.17,18,Crest,South,GP060146,,Ecsenius stictus,3,Turf,36
5.12.17,18,Crest,South,GP070146,0:26:14,Pomacentrus wardi,3,Turf,3
5.12.17,18,Crest,South,GP080146,0:20:00,Cirripectes sp.,2,Propagules,4
5.12.17,18,Crest,South,GP080146,,Cirripectes sp.,2,Turf,6
5.12.17,18,Crest,South,GP080146,,Pomacentrus wardi,4,Turf,5
5.12.17,18,Crest,South,GP080146,,Pomacentrus wardi,4,Propagules,1
5.12.17,19,Crest,South,GOPR0167,0:26:31,,,,
5.12.17,19,Crest,South,GP010167,0:26:31,,,,
5.12.17,19,Crest,South,GP020167,0:26:31,Pomacentrus chrysurus,6,Turf,3
5.12.17,19,Crest,South,GP030167,0:26:31,Pomacentrus wardi,3,Propagules,1
5.12.17,19,Crest,South,GP030167,,Pomacentrus wardi,3,Turf,5
5.12.17,19,Crest,South,GP040167,0:26:31,Pomacentrus chrysurus,6,Turf,15
5.12.17,19,Crest,South,GP050167,0:26:31,Ecsenius stictus,3,Turf,5
5.12.17,19,Crest,South,GP050167,,Pomacentrus wardi,3,Turf,27
5.12.17,19,Crest,South,GP050167,,Ecsenius stictus,3,Propagules,25
5.12.17,19,Crest,South,GP060167,0:26:31,Pomacentrus wardi,3,Turf,2
5.12.17,19,Crest,South,GP060167,,Ecsenius stictus,3,Propagules,49
5.12.17,19,Crest,South,GP060167,,Ecsenius stictus,3,Turf,20
5.12.17,19,Crest,South,GP060167,,Ecsenius stictus,4,Propagules,30
5.12.17,19,Crest,South,GP060167,,Ecsenius stictus,4,Turf,4
5.12.17,19,Crest,South,GP060167,,Ecsenius stictus,3,Turf,3
5.12.17,19,Crest,South,GP060167,,Ecsenius stictus,4,Propagules,28
5.12.17,19,Crest,South,GP070167,0:26:31,Ecsenius stictus,3,Turf,10
5.12.17,19,Crest,South,GP070167,,Ecsenius stictus,4,Propagules,15
5.12.17,19,Crest,South,GP070167,,Ecsenius stictus,4,Turf,19
5.12.17,19,Crest,South,GP070167,,Pomacentrus wardi,3,Turf,2
5.12.17,19,Crest,South,GP070167,,Ecsenius stictus,3,Turf,12
5.12.17,19,Crest,South,GP070167,,Ecsenius stictus,3,Propagules,3
5.12.17,19,Crest,South,GP070167,,Pomacentrus chrysurus,6,Turf,3
5.12.17,19,Crest,South,GP070167,,Ecsenius stictus,3,Turf,16
5.12.17,19,Crest,South,GP070167,,Ecsenius stictus,4,Propagules,50
5.12.17,19,Crest,South,GP070167,,Ecsenius stictus,4,Turf,41
5.12.17,19,Crest,South,GP080167,0:13:08,Ecsenius stictus,3,Turf,3
5.12.17,19,Crest,South,GP080167,,Ecsenius stictus,3,Propagules,7
5.12.17,19,Crest,South,GP080167,,Ecsenius stictus,4,Turf,29
5.12.17,19,Crest,South,GP080167,,Pomacentrus wardi,3,Turf,6
5.12.17,19,Crest,South,GP080167,,Ecsenius stictus,4,Turf,24
